panel	condition	value
Prior mu	Safe	2.6564601390613243
Prior mu	Safe	2.70365013404395
Prior mu	Safe	2.443009119532944
Prior mu	Safe	2.707359678346106
Prior mu	Safe	2.6056912025274803
Prior mu	Safe	2.7540483560444033
Prior mu	Safe	2.553423228710012
Prior mu	Safe	2.4637825194661107
Prior mu	Safe	2.5106461256704984
Prior mu	Safe	2.5745236783381737
Prior mu	Safe	2.606044829138176
Prior mu	Safe	2.702435216598183
Prior mu	Safe	2.4120795162944817
Prior mu	Safe	2.0848411599103582
Prior mu	Safe	2.1205778454708364
Prior mu	Safe	1.9248354245729093
Prior mu	Safe	2.2734814713058844
Prior mu	Safe	2.0622197519514502
Prior mu	Safe	2.142746680886065
Prior mu	Safe	2.048501432781443
Prior mu	Safe	2.326921120530507
Prior mu	Safe	2.4799350190919425
Prior mu	Safe	2.5295307014639756
Prior mu	Safe	2.487590072820252
Prior mu	Safe	2.6120311520799047
Prior mu	Safe	2.5809173179614575
Prior mu	Safe	2.322486708434412
Prior mu	Safe	2.347472478043566
Prior mu	Safe	2.8021833134222938
Prior mu	Safe	2.1902749999066895
Prior mu	Safe	2.350718392735379
Prior mu	Safe	2.221833751709437
Prior mu	Safe	2.2709234156187246
Prior mu	Safe	2.541096687241594
Prior mu	Safe	2.7332116378755305
Prior mu	Safe	2.557117681771727
Prior mu	Safe	2.6791774883554345
Prior mu	Safe	2.4043272586708175
Prior mu	Safe	2.2751048890831265
Prior mu	Safe	2.4978017780677724
Prior mu	Safe	2.5524542326583797
Prior mu	Safe	2.629851166979296
Prior mu	Safe	2.6247043663962826
Prior mu	Safe	2.4420864415275787
Prior mu	Safe	2.2655987898847885
Prior mu	Safe	2.2162964033807624
Prior mu	Safe	2.0398411308485094
Prior mu	Safe	2.291042873985699
Prior mu	Safe	2.5085824237939462
Prior mu	Safe	2.4522165734878185
Prior mu	Safe	2.402077695613478
Prior mu	Safe	2.7623560849792583
Prior mu	Safe	2.794626033678961
Prior mu	Safe	2.8848325988767423
Prior mu	Safe	3.32339784361785
Prior mu	Safe	2.820719060917352
Prior mu	Safe	2.719034775102011
Prior mu	Safe	2.5642520832170113
Prior mu	Safe	2.342249750937603
Prior mu	Safe	2.6693038822891633
Prior mu	Safe	1.9221945843658939
Prior mu	Safe	2.0582776462876544
Prior mu	Safe	2.2231771594955334
Prior mu	Safe	2.1243551295591523
Prior mu	Safe	2.24259827163176
Prior mu	Safe	2.3429228346547273
Prior mu	Safe	2.610829976710003
Prior mu	Safe	2.6020991192170735
Prior mu	Safe	2.697072774286973
Prior mu	Safe	2.8850564568495707
Prior mu	Safe	2.663854554494329
Prior mu	Safe	2.5314634946968426
Prior mu	Safe	2.5276501367449518
Prior mu	Safe	2.36721825229888
Prior mu	Safe	2.3951023445164497
Prior mu	Safe	2.590516360903221
Prior mu	Safe	2.5043061089738576
Prior mu	Safe	2.5173350759839113
Prior mu	Safe	2.440613638577943
Prior mu	Safe	2.4886304882427717
Prior mu	Safe	2.1173896341330716
Prior mu	Safe	2.4584689357754446
Prior mu	Safe	2.5779640723503574
Prior mu	Safe	2.445482108689591
Prior mu	Safe	2.198092420305966
Prior mu	Safe	2.2862663918352797
Prior mu	Safe	2.4659338601957246
Prior mu	Safe	2.5116323116785715
Prior mu	Safe	2.4611800354178603
Prior mu	Safe	2.1463431981723646
Prior mu	Safe	2.285840398093445
Prior mu	Safe	2.19395488964087
Prior mu	Safe	2.4052801679874825
Prior mu	Safe	2.2333959432916233
Prior mu	Safe	2.1577230436016825
Prior mu	Safe	2.6176570688400624
Prior mu	Safe	2.4527573224673453
Prior mu	Safe	2.5123539713843615
Prior mu	Safe	2.526232483222378
Prior mu	Safe	2.619301385518799
Prior mu	Safe	2.59131705790553
Prior mu	Safe	2.125026455897382
Prior mu	Safe	2.3042173145426355
Prior mu	Safe	2.624137922165195
Prior mu	Safe	2.593297427236386
Prior mu	Safe	2.5176240127672576
Prior mu	Safe	2.4022161923586585
Prior mu	Safe	2.2290745884417893
Prior mu	Safe	2.393244774318761
Prior mu	Safe	2.2881544134667635
Prior mu	Safe	2.1664204283730153
Prior mu	Safe	2.2483505543440194
Prior mu	Safe	2.666522459975971
Prior mu	Safe	2.556218567493275
Prior mu	Safe	2.446923018755399
Prior mu	Safe	2.366804501998786
Prior mu	Safe	2.8584945005235443
Prior mu	Safe	2.5426321828339153
Prior mu	Safe	2.7804088627714036
Prior mu	Safe	2.5832047621161167
Prior mu	Safe	2.590566891155029
Prior mu	Safe	2.7441548297626057
Prior mu	Safe	2.6974820552490746
Prior mu	Safe	2.582131869717842
Prior mu	Safe	2.5976997540912734
Prior mu	Safe	2.580016000040393
Prior mu	Safe	2.5689284974607687
Prior mu	Safe	2.748655220234291
Prior mu	Safe	2.415931625166854
Prior mu	Safe	2.2675064321550447
Prior mu	Safe	2.04769305917519
Prior mu	Safe	2.231855453191376
Prior mu	Safe	2.467317051746002
Prior mu	Safe	2.6244333578786567
Prior mu	Safe	2.2228120181717173
Prior mu	Safe	2.475762862174832
Prior mu	Safe	2.7669803186032107
Prior mu	Safe	2.7422658902036314
Prior mu	Safe	2.4623294006017273
Prior mu	Safe	2.4547710770834477
Prior mu	Safe	2.7960307986401007
Prior mu	Safe	2.5271508375357965
Prior mu	Safe	2.5482594916942047
Prior mu	Safe	2.5630643144726575
Prior mu	Safe	2.625892260173234
Prior mu	Safe	2.308367772921141
Prior mu	Safe	2.397262180928272
Prior mu	Safe	2.310844228429741
Prior mu	Safe	3.084245240318627
Prior mu	Safe	3.587358462705962
Prior mu	Safe	2.7537277358815557
Prior mu	Safe	2.6319713146762056
Prior mu	Safe	2.592908651583049
Prior mu	Safe	2.8234482151581606
Prior mu	Safe	2.948964614570178
Prior mu	Safe	2.690704656637041
Prior mu	Safe	2.7146913428560544
Prior mu	Safe	2.3864677859858467
Prior mu	Safe	2.467730976442156
Prior mu	Safe	2.4221579437552316
Prior mu	Safe	2.4316520745915007
Prior mu	Safe	2.2610339770220853
Prior mu	Safe	2.3768385919442094
Prior mu	Safe	2.2275377615916914
Prior mu	Safe	2.3448634266321373
Prior mu	Safe	2.315541476780328
Prior mu	Safe	2.7163588686971187
Prior mu	Safe	2.7011002252391187
Prior mu	Safe	2.8575630398614296
Prior mu	Safe	2.757453254605254
Prior mu	Safe	2.791410265575391
Prior mu	Safe	2.620703939281893
Prior mu	Safe	2.712455553378671
Prior mu	Safe	2.564691655570991
Prior mu	Safe	2.6020244191813737
Prior mu	Safe	2.408485581470814
Prior mu	Safe	2.7309152815142825
Prior mu	Safe	2.5602978481364818
Prior mu	Safe	2.2695746240328356
Prior mu	Safe	2.5143616137750286
Prior mu	Safe	2.4332843956648165
Prior mu	Safe	2.4181660765935833
Prior mu	Safe	2.1777163166895135
Prior mu	Safe	2.5416127564246422
Prior mu	Safe	2.534728886698393
Prior mu	Safe	2.49851774870087
Prior mu	Safe	2.4921952392767803
Prior mu	Safe	2.282649103865099
Prior mu	Safe	2.301466216179153
Prior mu	Safe	2.177997426208779
Prior mu	Safe	2.313254588169085
Prior mu	Safe	2.5059227464783733
Prior mu	Safe	2.401407196848623
Prior mu	Safe	2.548517393172243
Prior mu	Safe	2.406384308499779
Prior mu	Safe	2.439847108117886
Prior mu	Safe	2.5656838375537805
Prior mu	Safe	2.2990049460261917
Prior mu	Safe	2.2062677184971364
Prior mu	Safe	2.241567919545027
Prior mu	Safe	2.21844091927505
Prior mu	Safe	2.3302401852134182
Prior mu	Safe	2.5307378015625286
Prior mu	Safe	2.9311371040284033
Prior mu	Safe	2.9665398188050767
Prior mu	Safe	2.7381401864221435
Prior mu	Safe	2.5665164867659223
Prior mu	Safe	2.5600321679270825
Prior mu	Safe	2.6349446441555227
Prior mu	Safe	2.830798205758767
Prior mu	Safe	2.7650327539011985
Prior mu	Safe	2.7693533154436794
Prior mu	Safe	2.732205900838244
Prior mu	Safe	2.764382243217594
Prior mu	Safe	2.8322385977900515
Prior mu	Safe	2.592875473514884
Prior mu	Safe	3.2257392638311586
Prior mu	Safe	3.1333312906596285
Prior mu	Safe	2.441959513026661
Prior mu	Safe	2.4470252747318955
Prior mu	Safe	2.2549984632383016
Prior mu	Safe	2.313990104617707
Prior mu	Safe	2.433644233617952
Prior mu	Safe	2.352320953081164
Prior mu	Safe	2.5626677206506256
Prior mu	Safe	2.5058131392334513
Prior mu	Safe	2.673759710873286
Prior mu	Safe	2.628176422226701
Prior mu	Safe	2.95234759708006
Prior mu	Safe	2.8842031297963087
Prior mu	Safe	2.973633094809843
Prior mu	Safe	2.8382029964455033
Prior mu	Safe	2.9645908681920785
Prior mu	Safe	2.613089709609315
Prior mu	Safe	2.6450767604126204
Prior mu	Safe	2.5372810748054326
Prior mu	Safe	2.5206339887906934
Prior mu	Safe	2.3803115940185267
Prior mu	Safe	2.5365223077394705
Prior mu	Safe	2.6555556060044925
Prior mu	Safe	2.315414025214781
Prior mu	Safe	2.3122583914338506
Prior mu	Safe	2.2515995053171314
Prior mu	Safe	2.2351389631355487
Prior mu	Safe	2.5794919329381556
Prior mu	Safe	2.711952048180541
Prior mu	Safe	2.6510394351880446
Prior mu	Safe	2.81265228265935
Prior mu	Safe	2.6621656323017557
Prior mu	Safe	2.5173909467720654
Prior mu	Safe	2.63888971910776
Prior mu	Safe	2.4895363717010177
Prior mu	Safe	2.465666623859276
Prior mu	Safe	2.470166196893046
Prior mu	Safe	2.5465565781403265
Prior mu	Safe	2.496428351909438
Prior mu	Safe	2.5216037010041017
Prior mu	Safe	2.8653170923508133
Prior mu	Safe	2.5027121993607193
Prior mu	Safe	2.5837114357697204
Prior mu	Safe	2.5780660710131573
Prior mu	Safe	2.7552145528906538
Prior mu	Safe	2.5291698066863746
Prior mu	Safe	2.4522303603912814
Prior mu	Safe	2.28988981966276
Prior mu	Safe	2.307009920773617
Prior mu	Safe	2.3497546576353194
Prior mu	Safe	2.378553384639328
Prior mu	Safe	2.6691277803931888
Prior mu	Safe	2.799739175613159
Prior mu	Safe	2.4338523702639083
Prior mu	Safe	2.435369184577604
Prior mu	Safe	2.055294186667604
Prior mu	Safe	2.3810226534050134
Prior mu	Safe	2.4525440038028696
Prior mu	Safe	2.264893099288563
Prior mu	Safe	2.7793024311701484
Prior mu	Safe	2.7999005091651785
Prior mu	Safe	2.5450207344141313
Prior mu	Safe	2.5629432039524778
Prior mu	Safe	2.4108431696179093
Prior mu	Safe	1.8798061275513462
Prior mu	Safe	2.289918773453831
Prior mu	Safe	2.6399159389234264
Prior mu	Safe	2.4148063079343713
Prior mu	Safe	2.359577454677223
Prior mu	Safe	2.38019855463723
Prior mu	Safe	2.354320671743588
Prior mu	Safe	2.163001313740122
Prior mu	Safe	2.0750732474491196
Prior mu	Safe	2.376526667182031
Prior mu	Safe	2.4026343633853258
Prior mu	Safe	2.180617057269791
Prior mu	Safe	2.069682885237652
Prior mu	Safe	1.982495517759997
Prior mu	Safe	2.0866993199410433
Prior mu	Safe	1.8293427638272877
Prior mu	Safe	2.2438452307830965
Prior mu	Safe	2.085655121329376
Prior mu	Safe	2.5092117130212324
Prior mu	Safe	2.4703182102816403
Prior mu	Safe	2.257186036299205
Prior mu	Safe	2.5850505973502633
Prior mu	Safe	2.409234104539193
Prior mu	Safe	2.137218215794593
Prior mu	Safe	2.2284857752198493
Prior mu	Safe	2.313285766593169
Prior mu	Safe	2.3722391917483834
Prior mu	Safe	2.7897048112283467
Prior mu	Safe	2.6428561044211123
Prior mu	Safe	2.3499529506953274
Prior mu	Safe	2.4533115312181084
Prior mu	Safe	2.418560335379894
Prior mu	Safe	2.899399700529566
Prior mu	Safe	2.31493554558545
Prior mu	Safe	2.2189394645703464
Prior mu	Safe	2.3148220403227397
Prior mu	Safe	2.1574441964016766
Prior mu	Safe	2.4257175530451036
Prior mu	Safe	2.549378159336251
Prior mu	Safe	2.554182276040698
Prior mu	Safe	2.480163908360958
Prior mu	Safe	2.7305040385891393
Prior mu	Safe	3.089710188630736
Prior mu	Safe	2.807072378228287
Prior mu	Safe	2.6012535140670345
Prior mu	Safe	2.622231569880877
Prior mu	Safe	2.6119815550176466
Prior mu	Safe	2.7559353252141476
Prior mu	Safe	2.381476305333297
Prior mu	Safe	2.583147068662319
Prior mu	Safe	2.7319320824785733
Prior mu	Safe	2.099952495996828
Prior mu	Safe	2.4673720757051982
Prior mu	Safe	2.440334325707358
Prior mu	Safe	2.457786211055745
Prior mu	Safe	2.3617374066686234
Prior mu	Safe	2.627079602184217
Prior mu	Safe	2.4362778761798882
Prior mu	Safe	2.8758096019120436
Prior mu	Safe	2.5062246829423587
Prior mu	Safe	2.2661806775791042
Prior mu	Safe	2.60883558894122
Prior mu	Safe	2.4906575528374093
Prior mu	Safe	2.2620310053574744
Prior mu	Safe	2.4296206167526866
Prior mu	Safe	2.3568829298213325
Prior mu	Safe	2.3966853730302917
Prior mu	Safe	2.2693432512426948
Prior mu	Safe	2.3345710928896013
Prior mu	Safe	2.315434480262599
Prior mu	Safe	2.1099034437707096
Prior mu	Safe	2.1505900892637277
Prior mu	Safe	2.3011026459562864
Prior mu	Safe	2.3579173557248847
Prior mu	Safe	2.34930457493298
Prior mu	Safe	2.2067530078417774
Prior mu	Safe	2.329039280753084
Prior mu	Safe	2.300580133509528
Prior mu	Safe	2.4169665533110316
Prior mu	Safe	2.320463922702955
Prior mu	Safe	2.2594339752176213
Prior mu	Safe	2.339393930908826
Prior mu	Safe	2.634525890077391
Prior mu	Safe	2.652935382098149
Prior mu	Safe	2.385897244423421
Prior mu	Safe	2.1116392554676033
Prior mu	Safe	2.3574984748404253
Prior mu	Safe	2.3094972597086176
Prior mu	Safe	2.428920905284559
Prior mu	Safe	2.44825212214357
Prior mu	Safe	2.3237467253257664
Prior mu	Safe	2.4828729895771184
Prior mu	Safe	2.4177501010056752
Prior mu	Safe	2.5102886895707637
Prior mu	Safe	2.643857877821031
Prior mu	Safe	2.6439674774325166
Prior mu	Safe	2.4335623782445266
Prior mu	Safe	2.292844788251935
Prior mu	Safe	2.2698386175561183
Prior mu	Safe	2.307402616772963
Prior mu	Safe	2.368484709150499
Prior mu	Safe	2.290307808465556
Prior mu	Safe	2.2321941378147447
Prior mu	Safe	2.3626661844386057
Prior mu	Safe	2.217903523118244
Prior mu	Safe	2.171600188150336
Prior mu	Safe	2.2680546109821242
Prior mu	Safe	2.2521026900834538
Prior mu	Safe	2.2460519477524774
Prior mu	Safe	2.3163106705126366
Prior mu	Safe	2.0163551813223664
Prior mu	Safe	2.0263669587175666
Prior mu	Safe	1.8913283573814281
Prior mu	Safe	1.7603978261004836
Prior mu	Safe	2.0106999229700957
Prior mu	Safe	2.127934081267577
Prior mu	Safe	2.1832674343874956
Prior mu	Safe	2.376541728763832
Prior mu	Safe	2.401191796244985
Prior mu	Safe	2.3605588798232504
Prior mu	Safe	2.404671207144126
Prior mu	Safe	2.4665755974519383
Prior mu	Safe	2.691035210900333
Prior mu	Safe	2.085689029758142
Prior mu	Safe	2.364758411303698
Prior mu	Safe	2.4714798365857757
Prior mu	Safe	2.364067600095177
Prior mu	Safe	2.4471367152427965
Prior mu	Safe	2.539580277307304
Prior mu	Safe	2.4859421000611053
Prior mu	Safe	2.461749535890419
Prior mu	Safe	2.398208150365306
Prior mu	Safe	2.6189889464989267
Prior mu	Safe	2.3531443856860372
Prior mu	Safe	2.279542668468611
Prior mu	Safe	2.4129887846245093
Prior mu	Safe	2.517225065393004
Prior mu	Safe	2.8279809324128773
Prior mu	Safe	2.807118550834309
Prior mu	Safe	2.6944651966242805
Prior mu	Safe	2.5952464600125427
Prior mu	Safe	2.620172258984291
Prior mu	Safe	2.21239640698089
Prior mu	Safe	2.2630561848070125
Prior mu	Safe	2.6424333286579724
Prior mu	Safe	2.7036808389755835
Prior mu	Safe	2.598051716893791
Prior mu	Safe	2.6376239469877794
Prior mu	Safe	2.6536856404136695
Prior mu	Safe	2.5054098179005226
Prior mu	Safe	2.13263617154526
Prior mu	Safe	2.596762662984281
Prior mu	Safe	2.345583416867573
Prior mu	Safe	2.177615888665657
Prior mu	Safe	2.1729152214199985
Prior mu	Safe	2.4910498756990713
Prior mu	Safe	2.4991250989575113
Prior mu	Safe	2.4532244210492022
Prior mu	Safe	2.447884095108733
Prior mu	Safe	2.460321996844769
Prior mu	Safe	2.4752013383942537
Prior mu	Safe	2.4541942224286646
Prior mu	Safe	2.231159637141077
Prior mu	Safe	2.1077858220474144
Prior mu	Safe	2.1970965178979656
Prior mu	Safe	2.285436896547367
Prior mu	Safe	2.435552571717266
Prior mu	Safe	2.5670969300265774
Prior mu	Safe	2.366891314920119
Prior mu	Safe	2.3667560208447656
Prior mu	Safe	2.412525348937974
Prior mu	Safe	3.072506420274436
Prior mu	Safe	2.896076097196252
Prior mu	Safe	2.655983864520422
Prior mu	Safe	3.069802952896598
Prior mu	Safe	2.9235308289254633
Prior mu	Safe	3.0497245766295347
Prior mu	Safe	2.6284937103851886
Prior mu	Safe	2.5029787027569723
Prior mu	Safe	2.797166647266742
Prior mu	Safe	2.5580361871580766
Prior mu	Safe	2.4275128802405335
Prior mu	Safe	2.546029715794933
Prior mu	Safe	2.557835374643137
Prior mu	Safe	2.687049392670211
Prior mu	Safe	2.834444376661542
Prior mu	Safe	2.5993388185160113
Prior mu	Safe	2.3339196713374064
Prior mu	Safe	2.387523795219682
Prior mu	Safe	2.4905826430071856
Prior mu	Safe	2.4087901291444345
Prior mu	Safe	2.3263380976766497
Prior mu	Safe	2.4016268944496413
Prior mu	Safe	2.491706244126086
Prior mu	Safe	2.386954560646716
Prior mu	Safe	2.4398686617546006
Prior mu	Safe	2.448710121020999
Prior mu	Safe	2.175173423745436
Prior mu	Safe	2.2579216675836395
Prior mu	Safe	2.092067544311616
Prior mu	Safe	2.200959843885439
Prior mu	Safe	2.2637388961612794
Prior mu	Safe	2.1225015148670505
Prior mu	Safe	2.225467600385442
Prior mu	Safe	2.1190826254687005
Prior mu	Safe	2.249547522013145
Prior mu	Safe	2.2397854626321365
Prior mu	Safe	2.2131599568201925
Prior mu	Safe	2.2129769286452974
Prior mu	Safe	2.382386529908678
Prior mu	Safe	2.255688021945384
Prior mu	Safe	2.2338437742437054
Prior mu	Safe	2.3899555450594123
Prior mu	Safe	2.7979188127497863
Prior mu	Safe	2.553453285369393
Prior mu	Safe	2.4411460272432888
Prior mu	Safe	2.303669960623802
Prior mu	Safe	2.2631738392691463
Prior mu	Safe	2.2246679551339428
Prior mu	Safe	2.204356951621159
Prior mu	Safe	2.364459007677042
Prior mu	Safe	2.6004058310601916
Prior mu	Safe	2.5436962394018106
Prior mu	Safe	2.44964360894062
Prior mu	Safe	2.6039189343734868
Prior mu	Safe	2.5068357064490168
Prior mu	Safe	2.3678564658833046
Prior mu	Safe	2.284800744624461
Prior mu	Safe	2.508918474383988
Prior mu	Safe	2.6895155399576156
Prior mu	Safe	2.6455593526183434
Prior mu	Safe	2.400655708465247
Prior mu	Safe	2.29895489856175
Prior mu	Safe	2.1311718053100113
Prior mu	Safe	2.3692321471358304
Prior mu	Safe	2.1692527205922727
Prior mu	Safe	2.504991934977968
Prior mu	Safe	2.3812523461093984
Prior mu	Safe	2.3566642622379996
Prior mu	Safe	2.509549554923528
Prior mu	Safe	2.483686198871553
Prior mu	Safe	2.337137072821089
Prior mu	Safe	2.745208572704861
Prior mu	Safe	2.7005759992943754
Prior mu	Safe	2.6206313582127394
Prior mu	Safe	2.590862071887947
Prior mu	Safe	2.804658941753176
Prior mu	Safe	2.630445291905565
Prior mu	Safe	2.31354167813663
Prior mu	Safe	1.91797624613769
Prior mu	Safe	2.0044972424210536
Prior mu	Safe	1.966756490947565
Prior mu	Safe	2.0764735546419737
Prior mu	Safe	2.15492258011284
Prior mu	Safe	2.17621713048185
Prior mu	Safe	2.160561547173795
Prior mu	Safe	2.4588465332943965
Prior mu	Safe	2.325369347747544
Prior mu	Safe	2.398810510423119
Prior mu	Safe	2.352227484066393
Prior mu	Safe	2.4287545170676634
Prior mu	Safe	2.409503676128821
Prior mu	Safe	2.7464166397340084
Prior mu	Safe	2.5123562053636106
Prior mu	Safe	2.7180452922318747
Prior mu	Safe	2.6880995781284613
Prior mu	Safe	2.4922082815413424
Prior mu	Safe	2.450622866625192
Prior mu	Safe	2.1955099953501263
Prior mu	Safe	2.5569419163280265
Prior mu	Safe	2.4336443903350875
Prior mu	Safe	2.593693867755091
Prior mu	Safe	2.396879520627467
Prior mu	Safe	2.647595677132183
Prior mu	Safe	2.557061741985695
Prior mu	Safe	2.368474559536995
Prior mu	Safe	2.6774646107343845
Prior mu	Safe	2.5890315252969947
Prior mu	Safe	2.5428386930985867
Prior mu	Safe	2.611437538286687
Prior mu	Safe	2.655851883997752
Prior mu	Safe	2.5406337788700806
Prior mu	Safe	2.1506863998038828
Prior mu	Safe	2.4593821698535137
Prior mu	Safe	2.525178369506669
Prior mu	Safe	2.431202675732868
Prior mu	Safe	2.220679919971135
Prior mu	Safe	2.278301323865985
Prior mu	Safe	2.2960353895546275
Prior mu	Safe	2.484678563644999
Prior mu	Safe	2.26618627107205
Prior mu	Safe	2.4505822549373
Prior mu	Safe	2.7063753979509904
Prior mu	Safe	2.9515331897726913
Prior mu	Safe	2.764253845008113
Prior mu	Safe	2.6923861111767193
Prior mu	Safe	2.6204739000152455
Prior mu	Safe	2.6349732855812955
Prior mu	Safe	2.70843894433564
Prior mu	Safe	2.2986054729018637
Prior mu	Safe	1.896168525569487
Prior mu	Safe	2.0831845440729855
Prior mu	Safe	2.2404652640828178
Prior mu	Safe	2.0495274980968357
Prior mu	Safe	1.9912523383094851
Prior mu	Safe	2.0200836266583697
Prior mu	Safe	2.3315796716315975
Prior mu	Safe	2.1443796198963105
Prior mu	Safe	2.268651582964579
Prior mu	Safe	2.2667004064218177
Prior mu	Safe	2.2624675962693463
Prior mu	Safe	2.2949627707614937
Prior mu	Safe	2.150600398789711
Prior mu	Safe	2.376000279018166
Prior mu	Safe	2.475736462482642
Prior mu	Safe	2.484304845040435
Prior mu	Safe	2.164946565109831
Prior mu	Safe	2.5066513614281627
Prior mu	Safe	2.33928353690432
Prior mu	Safe	2.352391701730274
Prior mu	Safe	2.548132381664752
Prior mu	Safe	2.746184998269891
Prior mu	Safe	2.5257107057012234
Prior mu	Safe	2.6756627380784392
Prior mu	Safe	2.6338241561941187
Prior mu	Safe	2.603653758590438
Prior mu	Safe	2.4209400483912695
Prior mu	Safe	2.4204103958893888
Prior mu	Safe	2.435052400066874
Prior mu	Safe	2.450541418369391
Prior mu	Safe	2.6909977396205673
Prior mu	Safe	2.71839717429807
Prior mu	Safe	2.7607092461498803
Prior mu	Safe	2.610561487908521
Prior mu	Safe	2.4990294163693108
Prior mu	Safe	2.432737754519393
