chain	draw	Neural uncertainty	distance_to_risk_neutral
0	310	High neural uncertainty	0.17882882127117414
0	310	Low neural uncertainty	0.16118385922569534
0	311	High neural uncertainty	0.18597100098705696
0	311	Low neural uncertainty	0.16861322769179793
0	312	High neural uncertainty	0.17362185960498785
0	312	Low neural uncertainty	0.15614874771838064
0	313	High neural uncertainty	0.18189022797794613
0	313	Low neural uncertainty	0.1657350725581507
0	314	High neural uncertainty	0.1751899347738212
0	314	Low neural uncertainty	0.16064555055780771
0	315	High neural uncertainty	0.1791493629211651
0	315	Low neural uncertainty	0.16339827540365756
0	316	High neural uncertainty	0.18272617587580828
0	316	Low neural uncertainty	0.1656146747492642
0	317	High neural uncertainty	0.18262508751824155
0	317	Low neural uncertainty	0.1657672768510768
0	318	High neural uncertainty	0.1822007928568628
0	318	Low neural uncertainty	0.16570706529902587
0	319	High neural uncertainty	0.18302735256012373
0	319	Low neural uncertainty	0.1678794431709409
0	320	High neural uncertainty	0.17609907649600692
0	320	Low neural uncertainty	0.1628196005498749
0	321	High neural uncertainty	0.18223002376585817
0	321	Low neural uncertainty	0.16571648394726413
0	322	High neural uncertainty	0.18168552084137898
0	322	Low neural uncertainty	0.16486597607237455
0	323	High neural uncertainty	0.18523814109694275
0	323	Low neural uncertainty	0.16573034657597
0	324	High neural uncertainty	0.17485840544109849
0	324	Low neural uncertainty	0.16374103849298732
0	325	High neural uncertainty	0.17867368105579953
0	325	Low neural uncertainty	0.1606361637690678
0	326	High neural uncertainty	0.1745788058001378
0	326	Low neural uncertainty	0.15632112038475568
0	327	High neural uncertainty	0.1828732675942372
0	327	Low neural uncertainty	0.16710197648618233
0	328	High neural uncertainty	0.17934201819024842
0	328	Low neural uncertainty	0.1601368539159489
0	329	High neural uncertainty	0.18007475391134925
0	329	Low neural uncertainty	0.1566400591286574
0	330	High neural uncertainty	0.16950759142009353
0	330	Low neural uncertainty	0.16493406635598332
0	331	High neural uncertainty	0.19084601346343288
0	331	Low neural uncertainty	0.17268802494193877
0	332	High neural uncertainty	0.18010986553027167
0	332	Low neural uncertainty	0.167193123888831
0	333	High neural uncertainty	0.18798912906756055
0	333	Low neural uncertainty	0.17257443758332588
0	334	High neural uncertainty	0.17555732494314613
0	334	Low neural uncertainty	0.16615661163529633
0	335	High neural uncertainty	0.18250035323279745
0	335	Low neural uncertainty	0.16523729884535746
0	336	High neural uncertainty	0.18207139310318585
0	336	Low neural uncertainty	0.16693022605335797
0	337	High neural uncertainty	0.17653523718653166
0	337	Low neural uncertainty	0.16206933155890813
0	338	High neural uncertainty	0.18206235937634913
0	338	Low neural uncertainty	0.1706026904260093
0	339	High neural uncertainty	0.1780907731335215
0	339	Low neural uncertainty	0.16138803548472916
0	340	High neural uncertainty	0.17971929611774423
0	340	Low neural uncertainty	0.1636816073841904
0	341	High neural uncertainty	0.1796141331685964
0	341	Low neural uncertainty	0.16097117164168348
0	342	High neural uncertainty	0.1841727295124689
0	342	Low neural uncertainty	0.17106087186857372
0	343	High neural uncertainty	0.1755736558695324
0	343	Low neural uncertainty	0.15895657815788575
0	344	High neural uncertainty	0.18062080362264518
0	344	Low neural uncertainty	0.16857271251714082
0	345	High neural uncertainty	0.17953282232899345
0	345	Low neural uncertainty	0.16478701156095932
0	346	High neural uncertainty	0.17948668766557982
0	346	Low neural uncertainty	0.16717620814150663
0	347	High neural uncertainty	0.1751219543175362
0	347	Low neural uncertainty	0.16149918693646176
0	348	High neural uncertainty	0.17789622488638626
0	348	Low neural uncertainty	0.16306840410284504
0	349	High neural uncertainty	0.18385271198779507
0	349	Low neural uncertainty	0.16704110999412478
0	350	High neural uncertainty	0.18149585432112583
0	350	Low neural uncertainty	0.16472003033716928
0	351	High neural uncertainty	0.17730826851985612
0	351	Low neural uncertainty	0.16604266143944024
0	352	High neural uncertainty	0.1833208151051308
0	352	Low neural uncertainty	0.16443012710627813
0	353	High neural uncertainty	0.18436445752506456
0	353	Low neural uncertainty	0.15990111127463563
0	354	High neural uncertainty	0.17447203853946647
0	354	Low neural uncertainty	0.16162609170311676
0	355	High neural uncertainty	0.18216995773829545
0	355	Low neural uncertainty	0.17358945822108104
0	356	High neural uncertainty	0.17630676585874158
0	356	Low neural uncertainty	0.16516159909528816
0	357	High neural uncertainty	0.1779527212418025
0	357	Low neural uncertainty	0.1699299911332039
0	358	High neural uncertainty	0.18081291321200596
0	358	Low neural uncertainty	0.1647139767390564
0	359	High neural uncertainty	0.1762568898094905
0	359	Low neural uncertainty	0.16822653244163113
0	360	High neural uncertainty	0.18284107154550738
0	360	Low neural uncertainty	0.16696155157612377
0	361	High neural uncertainty	0.18099067031017613
0	361	Low neural uncertainty	0.15995578370559477
0	362	High neural uncertainty	0.18122714371247814
0	362	Low neural uncertainty	0.17268554242634293
0	363	High neural uncertainty	0.18800403011159103
0	363	Low neural uncertainty	0.16822147106706636
0	364	High neural uncertainty	0.17699894829957233
0	364	Low neural uncertainty	0.16284637345674038
0	365	High neural uncertainty	0.18221285786995042
0	365	Low neural uncertainty	0.16603196178086205
0	366	High neural uncertainty	0.1812481419254944
0	366	Low neural uncertainty	0.1650272154615124
0	367	High neural uncertainty	0.17988357455167842
0	367	Low neural uncertainty	0.16862780521354437
0	368	High neural uncertainty	0.1762531287617717
0	368	Low neural uncertainty	0.16429044360815798
0	369	High neural uncertainty	0.17048389821124157
0	369	Low neural uncertainty	0.16384074811347185
0	370	High neural uncertainty	0.17273116361048954
0	370	Low neural uncertainty	0.16421176851782202
0	371	High neural uncertainty	0.1893181838391143
0	371	Low neural uncertainty	0.16599974951439345
0	372	High neural uncertainty	0.17403729184371794
0	372	Low neural uncertainty	0.15526500743682237
0	373	High neural uncertainty	0.17745519562782153
0	373	Low neural uncertainty	0.15804714853821308
0	374	High neural uncertainty	0.180984158070882
0	374	Low neural uncertainty	0.16571284452439025
0	375	High neural uncertainty	0.18902641796847358
0	375	Low neural uncertainty	0.1705423131386829
0	376	High neural uncertainty	0.17421189284823657
0	376	Low neural uncertainty	0.15976419429545166
0	377	High neural uncertainty	0.17673783498258616
0	377	Low neural uncertainty	0.166212876749537
0	378	High neural uncertainty	0.1731881625910082
0	378	Low neural uncertainty	0.16597693774372727
0	379	High neural uncertainty	0.17847323041230903
0	379	Low neural uncertainty	0.15781200631643358
0	380	High neural uncertainty	0.17995138727121743
0	380	Low neural uncertainty	0.16382080779891456
0	381	High neural uncertainty	0.17932052270771184
0	381	Low neural uncertainty	0.1688851468985711
0	382	High neural uncertainty	0.18771619177889934
0	382	Low neural uncertainty	0.16562832122224916
0	383	High neural uncertainty	0.17920403575092483
0	383	Low neural uncertainty	0.1692407310158815
0	384	High neural uncertainty	0.18831554408388612
0	384	Low neural uncertainty	0.1682513693596299
0	385	High neural uncertainty	0.1797506355674233
0	385	Low neural uncertainty	0.16311481166141856
0	386	High neural uncertainty	0.1870971189887648
0	386	Low neural uncertainty	0.16693433807188393
0	387	High neural uncertainty	0.18716843954398651
0	387	Low neural uncertainty	0.1620501263102184
0	388	High neural uncertainty	0.18444364852321116
0	388	Low neural uncertainty	0.1624762511427484
0	389	High neural uncertainty	0.17460993710169376
0	389	Low neural uncertainty	0.162583047737394
0	390	High neural uncertainty	0.18885022161941384
0	390	Low neural uncertainty	0.17258776855829086
0	391	High neural uncertainty	0.18314761070216784
0	391	Low neural uncertainty	0.17013392207068914
0	392	High neural uncertainty	0.18405149399810616
0	392	Low neural uncertainty	0.1694728484541546
0	393	High neural uncertainty	0.17927803339742635
0	393	Low neural uncertainty	0.16605694173262345
0	394	High neural uncertainty	0.18292314033703203
0	394	Low neural uncertainty	0.16558049370000164
0	395	High neural uncertainty	0.17845738139947412
0	395	Low neural uncertainty	0.16567687883330892
0	396	High neural uncertainty	0.17994385074795416
0	396	Low neural uncertainty	0.1606896545241332
0	397	High neural uncertainty	0.1905861732183652
0	397	Low neural uncertainty	0.16209606439341115
0	398	High neural uncertainty	0.17636634908987994
0	398	Low neural uncertainty	0.16020618128783648
0	399	High neural uncertainty	0.18060551457233867
0	399	Low neural uncertainty	0.15856593397006075
0	400	High neural uncertainty	0.1904030715367724
0	400	Low neural uncertainty	0.16489665513262416
0	401	High neural uncertainty	0.17620102686768427
0	401	Low neural uncertainty	0.16298723272092333
0	402	High neural uncertainty	0.17732385127455233
0	402	Low neural uncertainty	0.16466308407549254
0	403	High neural uncertainty	0.1822078287243411
0	403	Low neural uncertainty	0.16423772716537502
0	404	High neural uncertainty	0.18514573279887672
0	404	Low neural uncertainty	0.1680981992740097
0	405	High neural uncertainty	0.18392440008146527
0	405	Low neural uncertainty	0.16876846144822497
0	406	High neural uncertainty	0.18622802704569885
0	406	Low neural uncertainty	0.17176051924984848
0	407	High neural uncertainty	0.18656395286664332
0	407	Low neural uncertainty	0.16116324393445638
0	408	High neural uncertainty	0.18713658208675965
0	408	Low neural uncertainty	0.1634787984832686
0	409	High neural uncertainty	0.1793315613475662
0	409	Low neural uncertainty	0.16654548002988911
0	410	High neural uncertainty	0.17567115537524222
0	410	Low neural uncertainty	0.1683206927965741
0	411	High neural uncertainty	0.18603677340539715
0	411	Low neural uncertainty	0.17220330022879668
0	412	High neural uncertainty	0.18410280129361684
0	412	Low neural uncertainty	0.16807431649775129
0	413	High neural uncertainty	0.17998437389673863
0	413	Low neural uncertainty	0.1663038519937936
0	414	High neural uncertainty	0.18212484308909757
0	414	Low neural uncertainty	0.16050134128512705
0	415	High neural uncertainty	0.17631869738068157
0	415	Low neural uncertainty	0.16154540639070228
0	416	High neural uncertainty	0.19352242079737558
0	416	Low neural uncertainty	0.16660249150702458
0	417	High neural uncertainty	0.17861598986766017
0	417	Low neural uncertainty	0.16605544165893474
0	418	High neural uncertainty	0.18354591235835901
0	418	Low neural uncertainty	0.1656954265797783
0	419	High neural uncertainty	0.181496111750564
0	419	Low neural uncertainty	0.16572309091121504
0	420	High neural uncertainty	0.1849833390363607
0	420	Low neural uncertainty	0.162967562142741
0	421	High neural uncertainty	0.1769443767745931
0	421	Low neural uncertainty	0.1641299316707543
0	422	High neural uncertainty	0.18232103494440177
0	422	Low neural uncertainty	0.16911427776053622
0	423	High neural uncertainty	0.1792565892110094
0	423	Low neural uncertainty	0.16146548064255345
0	424	High neural uncertainty	0.17647107712273016
0	424	Low neural uncertainty	0.15923658766319468
0	425	High neural uncertainty	0.17965432350507074
0	425	Low neural uncertainty	0.16682876616047465
0	426	High neural uncertainty	0.1813047491924992
0	426	Low neural uncertainty	0.16398535791969873
0	427	High neural uncertainty	0.17714842109484213
0	427	Low neural uncertainty	0.16759895988281173
0	428	High neural uncertainty	0.17428737484943285
0	428	Low neural uncertainty	0.16966818862855787
0	429	High neural uncertainty	0.18376375694211944
0	429	Low neural uncertainty	0.16761363450347092
0	430	High neural uncertainty	0.18103079473492104
0	430	Low neural uncertainty	0.16082361342531085
0	431	High neural uncertainty	0.17846057557770365
0	431	Low neural uncertainty	0.16195123631175853
0	432	High neural uncertainty	0.18126138692988703
0	432	Low neural uncertainty	0.16906264728938955
0	433	High neural uncertainty	0.17744908290199732
0	433	Low neural uncertainty	0.15996299410615036
0	434	High neural uncertainty	0.18890180857466712
0	434	Low neural uncertainty	0.16381942634872612
0	435	High neural uncertainty	0.18219033984407562
0	435	Low neural uncertainty	0.1664958291810846
0	436	High neural uncertainty	0.17879940633617952
0	436	Low neural uncertainty	0.16458942691571551
0	437	High neural uncertainty	0.1869940415474307
0	437	Low neural uncertainty	0.16938967110583647
0	438	High neural uncertainty	0.18791404441178777
0	438	Low neural uncertainty	0.16261008993863818
0	439	High neural uncertainty	0.18374364258323583
0	439	Low neural uncertainty	0.17451770693401203
0	440	High neural uncertainty	0.18512064259029715
0	440	Low neural uncertainty	0.17116064251205898
0	441	High neural uncertainty	0.17580158161429094
0	441	Low neural uncertainty	0.16483707124940658
0	442	High neural uncertainty	0.1779856252603815
0	442	Low neural uncertainty	0.1627603096339708
0	443	High neural uncertainty	0.1942729909221876
0	443	Low neural uncertainty	0.1651234466599911
0	444	High neural uncertainty	0.1763268811785334
0	444	Low neural uncertainty	0.16267624605349115
0	445	High neural uncertainty	0.1810558035728866
0	445	Low neural uncertainty	0.1651451440814849
0	446	High neural uncertainty	0.17975718016171036
0	446	Low neural uncertainty	0.16487488177359116
0	447	High neural uncertainty	0.18387626896363998
0	447	Low neural uncertainty	0.16885040135539617
0	448	High neural uncertainty	0.18837095343663968
0	448	Low neural uncertainty	0.17124947021986434
0	449	High neural uncertainty	0.18756013468039698
0	449	Low neural uncertainty	0.17613586706832512
0	450	High neural uncertainty	0.1871923675421418
0	450	Low neural uncertainty	0.16706102158844693
0	451	High neural uncertainty	0.18283809443310534
0	451	Low neural uncertainty	0.1674333639166552
0	452	High neural uncertainty	0.17860478213696893
0	452	Low neural uncertainty	0.16639010832352968
0	453	High neural uncertainty	0.17788259941667744
0	453	Low neural uncertainty	0.16536046706866858
0	454	High neural uncertainty	0.17908518954494482
0	454	Low neural uncertainty	0.16664135473142014
0	455	High neural uncertainty	0.18966965543263695
0	455	Low neural uncertainty	0.16994730410512945
0	456	High neural uncertainty	0.17813335169283215
0	456	Low neural uncertainty	0.1663238891914569
0	457	High neural uncertainty	0.1826536090422902
0	457	Low neural uncertainty	0.1686369260423356
0	458	High neural uncertainty	0.17639372328354955
0	458	Low neural uncertainty	0.1694781079487581
